score,age,x,y,z,accepted_school_id
409.536,5625,-286.5286995175762,952.4641802923971,-117.21391922238575,6a9859da-2d98-472d-ab90-e2147cf749ae
414.341,5517,-296.8777201665391,948.3452279107624,-112.47179368837939,6564523a-04f7-4ed8-baa0-40d2651cdc25
405.8,5892,-290.5262150246153,941.8149726371453,-101.38700875859777,02781d05-70a1-4ae4-9838-be630a75c80e
1.411,5648,-307.7582507489908,946.3213916015068,-124.81028416867868,8bb4f850-4173-4f1b-851a-88ee682a7651
441.494,5278,-300.97688074039286,956.3554457193941,-115.37037459322228,1be1d45e-4ef6-4891-b582-949b2cb06537
420.314,5567,-299.72886463983104,951.4891182338165,-122.49461979369588,54ff9351-a740-4337-bd4c-cd79560a1e5d
445.911,5314,-303.23148324177635,941.2405278615934,-114.4660693426352,a02894ee-de15-4536-9a7e-e763a6b2de76
404.949,5247,-304.164836377721,947.9761070722948,-111.79389377528699,b3d88a7a-1f03-4bb9-8839-2696eae3d16d
356.7,5296,-309.9513247928362,944.3273914612782,-105.85155446317793,cb38bc92-1531-4941-b4e4-f0f8c4dd7929
377.633,5852,-297.0221297447235,947.0312437744411,-123.72505787087256,6a9859da-2d98-472d-ab90-e2147cf749ae
386.704,5863,-296.01843688409144,958.2143668883956,-113.76719596396188,1be1d45e-4ef6-4891-b582-949b2cb06537
409.817,5688,-313.84540379814035,943.8716150903871,-116.27957960710938,8bb4f850-4173-4f1b-851a-88ee682a7651
27.698,5606,-312.67095050719195,940.1548408049224,-116.48811823427812,8bb4f850-4173-4f1b-851a-88ee682a7651
380.773,5520,-307.80622507431934,937.9319414097404,-103.86977361459213,7d84a1fa-9c87-425f-b545-95be41b95d4e
418.404,5443,-314.8202597486299,946.7021353396682,-113.60894822084285,54ff9351-a740-4337-bd4c-cd79560a1e5d
396.517,6216,-315.4126888310361,950.3732836950774,-103.84726571551967,8bb4f850-4173-4f1b-851a-88ee682a7651
383.381,5531,-314.3315964874423,951.1269287528985,-112.36520438575629,7d84a1fa-9c87-425f-b545-95be41b95d4e
396.029,5756,-305.2264484151684,946.9715119349371,-112.58275356813633,1e147ea6-9ebc-4be2-962e-55cd7b6dce88
408.786,5462,-300.2082634817002,942.9880710554651,-115.21865461761428,1e147ea6-9ebc-4be2-962e-55cd7b6dce88
398.978,6010,-293.8483552868776,948.8565749338521,-121.81530092613887,c8b97124-b41a-4959-bf47-85aae81a3be2
391.391,5713,-295.49426681064045,946.4673696847784,-110.9709458696567,10d4aa0c-1729-4524-9ce8-a9b0036643d6
415.204,5456,-296.72349491930555,947.7525391593666,-119.68636935747564,1be1d45e-4ef6-4891-b582-949b2cb06537
419.034,5672,-311.3833473665096,942.3329761763104,-118.19546701810111,8bb4f850-4173-4f1b-851a-88ee682a7651
392.527,5758,-302.5190588793294,956.0168750066646,-116.96070095851319,a235258a-a833-4a71-9290-7de4de74e6c1
402.149,5635,-309.96476697444155,949.6634365589816,-109.24262723119038,1be1d45e-4ef6-4891-b582-949b2cb06537
448.414,5101,-294.380712621117,945.7325675011251,-111.92610098799638,210b21d6-76f2-4b34-8dec-5182ffe49e5e
392.097,5234,-317.3093474082479,958.3393591350399,-113.81750942650157,54ff9351-a740-4337-bd4c-cd79560a1e5d
398.607,5237,-297.1676511703575,952.1693254555389,-111.09508786409359,8bb4f850-4173-4f1b-851a-88ee682a7651
0.0,5578,-305.49124425581056,949.4708147401333,-107.29726163271233,bb2fddda-1d2a-46ca-aa59-a650cf0ed1a7
392.828,5739,-279.86662492880293,953.3477233563624,-107.56216697749002,a8de43b7-4f97-444c-8456-bf68d82a6899
392.091,5404,-289.26839254667914,949.4906958099162,-120.42839210551601,1be1d45e-4ef6-4891-b582-949b2cb06537
380.457,5433,-307.6708589988435,947.9674579100179,-114.27715364616425,44b22fa7-9ef1-43ff-aaa8-e5644cd3d055
370.133,5591,-310.16863060150814,950.2307622788873,-109.84521358934118,9e5ab568-0b10-4136-9e8b-ff2fc598e2c9
361.024,5742,-311.3890823008831,950.5848369879063,-119.15781015645726,8bb4f850-4173-4f1b-851a-88ee682a7651
404.17,5427,-315.6147405251844,949.0820414315367,-114.7808013015433,fef712ff-9d25-4003-90d6-15e9a8a3c561
385.579,5749,-285.7315625608907,946.388641590266,-95.66560688630565,f95000be-2333-4049-98b4-6d5b50dd09f4
391.562,5420,-305.9610232295616,951.5939534161924,-117.39710505381362,f38cc656-4530-4d6e-b286-b4cbbc01c365
415.147,5563,-298.38543424438853,946.3252274272394,-112.96009812213633,02781d05-70a1-4ae4-9838-be630a75c80e
386.469,5590,-312.8324495027885,942.9904654350645,-117.61062966784893,e294bc4e-a338-4e3a-b9b1-c6331d2943d8
393.682,5916,-308.0409870681526,948.3179378333431,-124.62624660534702,c8b97124-b41a-4959-bf47-85aae81a3be2
386.623,5632,-298.1989129372309,949.4860903188232,-98.29608299640898,1e147ea6-9ebc-4be2-962e-55cd7b6dce88
422.396,5857,-283.0818877287062,947.3836885199856,-119.10514789552481,1be1d45e-4ef6-4891-b582-949b2cb06537
390.267,5876,-297.6973036417209,943.6361325659158,-112.41107145327322,54ff9351-a740-4337-bd4c-cd79560a1e5d
431.147,5628,-306.76955887513293,950.2806847537022,-110.00869550761064,c8b97124-b41a-4959-bf47-85aae81a3be2
414.769,5428,-302.40561349802056,935.2842420801485,-102.32840675171514,6a9859da-2d98-472d-ab90-e2147cf749ae
396.356,5905,-287.57679413900814,946.6432967501265,-119.98609630819792,f3da1954-2a1b-4d39-a469-a773ed2d1d12
379.731,5640,-306.2057666221363,953.5801277048705,-117.50356303156131,6a9859da-2d98-472d-ab90-e2147cf749ae
404.055,5503,-303.0394733140998,950.6003412269351,-104.22089542925056,54ff9351-a740-4337-bd4c-cd79560a1e5d
391.876,5564,-310.55541025324555,957.7157184031383,-113.00103089651058,89491668-9bb5-4d27-85a2-0631be39aee6
388.31,6084,-288.8627448257013,940.7935109779517,-102.99173211556449,6a9859da-2d98-472d-ab90-e2147cf749ae
390.189,5688,-300.6322240239518,939.474779226728,-112.98087655098679,ab7b150d-5cd9-4d54-8674-4eb0a9177546
454.305,5498,-303.78358983391564,944.3368303755856,-113.48716556929327,54ff9351-a740-4337-bd4c-cd79560a1e5d
420.133,5226,-295.27798297358095,945.7088293052436,-125.75939069749285,54ff9351-a740-4337-bd4c-cd79560a1e5d
398.28,5803,-286.6593037504496,954.6283134950079,-114.51247561145868,3ef9b0e9-38ed-49fa-8240-1e524f34e6a1
396.152,6234,-311.81673631206326,949.5242409127524,-99.05833999425309,54ff9351-a740-4337-bd4c-cd79560a1e5d
378.482,5472,-296.42301555563733,944.643167262709,-113.65884102705728,1be1d45e-4ef6-4891-b582-949b2cb06537
412.355,5662,-295.73838625316745,950.0891970124582,-124.84895570477211,a8de43b7-4f97-444c-8456-bf68d82a6899
372.657,5833,-308.7839741708063,941.4914328219787,-118.19985882721622,8bb4f850-4173-4f1b-851a-88ee682a7651
431.326,5322,-312.82947346378836,941.9347751194103,-111.25343420793297,1e147ea6-9ebc-4be2-962e-55cd7b6dce88
390.646,5899,-286.37562677590904,950.3172616693118,-115.69282781033405,bca7ed86-9c25-48bc-992a-4e6f6d1fda1b
376.601,5791,-299.4597202953366,947.7444190472049,-116.31093979427509,4fb41a0b-5003-47e3-865c-fb2985578162
421.032,5623,-293.4186911203813,949.640047664828,-120.25954191829597,ab7b150d-5cd9-4d54-8674-4eb0a9177546
357.524,5769,-291.62941412112673,942.9054173823961,-115.4708732002078,1be1d45e-4ef6-4891-b582-949b2cb06537
393.281,5771,-303.75846469448567,950.4041215274681,-121.89093867290595,3ef9b0e9-38ed-49fa-8240-1e524f34e6a1
410.853,5611,-298.3327908242671,937.6769768787526,-118.34544156612189,316921d4-0e82-47b7-8036-8b6802ad7751
407.803,5568,-295.96872540974925,943.623315935456,-103.35691327066128,6a9859da-2d98-472d-ab90-e2147cf749ae
400.759,5684,-317.477724721049,942.5715407605724,-116.64365067188358,02781d05-70a1-4ae4-9838-be630a75c80e
379.816,5586,-299.9577653325122,940.6268520598743,-103.98099330323906,f05f7488-586f-477d-9de4-424604e1912b
412.944,5658,-295.2616465197146,949.6114389066325,-100.28586797891857,54ff9351-a740-4337-bd4c-cd79560a1e5d
446.974,5479,-295.8382387587981,944.5529563897138,-118.6002059764285,54ff9351-a740-4337-bd4c-cd79560a1e5d
402.216,5537,-276.3362678053145,945.9710500395331,-105.70028332224813,ab7b150d-5cd9-4d54-8674-4eb0a9177546
406.374,5690,-313.56068976005474,953.8923291713861,-111.40055097184506,54ff9351-a740-4337-bd4c-cd79560a1e5d
372.492,5796,-313.99537706231416,947.7866423803388,-119.07378753106272,02781d05-70a1-4ae4-9838-be630a75c80e
382.972,5484,-302.3006015787283,948.4152041643106,-119.38585915749445,6085cc3c-6d4d-46da-9c68-c73511a74451
411.723,5393,-310.39028739181236,953.5343165041104,-113.92448132151478,1e147ea6-9ebc-4be2-962e-55cd7b6dce88
399.69,5681,-320.39186427237024,947.8044859578505,-115.5405660169288,bca7ed86-9c25-48bc-992a-4e6f6d1fda1b
399.451,5443,-318.0854241361751,941.5992027214429,-124.40374270038475,7d84a1fa-9c87-425f-b545-95be41b95d4e
324.467,5595,-301.89757670047806,950.6987797455635,-106.8544292839696,8e29ef80-2bc4-4ef1-acaf-cabe6b076f45
390.154,5447,-296.37423110888403,948.9156921273259,-113.60200753802063,6a9859da-2d98-472d-ab90-e2147cf749ae
412.737,5614,-310.03016865258263,944.9986083507595,-109.31764522446046,852340e5-5220-4628-9785-29f00867f478
413.492,5648,-296.11741563440256,940.0685921641051,-116.57227098306544,54ff9351-a740-4337-bd4c-cd79560a1e5d
410.287,5775,-312.7288710918369,948.56488687277,-110.36427311287098,ab7b150d-5cd9-4d54-8674-4eb0a9177546
296.066,5658,-295.0517427408324,950.8507798852918,-115.1046647342177,bb2fddda-1d2a-46ca-aa59-a650cf0ed1a7
413.478,5452,-301.81070393260876,953.1430500210546,-122.20542348063297,44b22fa7-9ef1-43ff-aaa8-e5644cd3d055
377.387,5707,-299.2081132269843,945.2900434775814,-118.8931875676234,ab7b150d-5cd9-4d54-8674-4eb0a9177546
384.768,5814,-305.67722281652783,947.3680122395396,-116.65408279203751,955eef89-6454-4ded-bf58-eec3e04b66f4
425.548,5560,-315.11059249068296,943.950804874883,-110.68842630279251,1be1d45e-4ef6-4891-b582-949b2cb06537
388.864,5361,-308.7954611587603,951.3951655358492,-110.59124587873202,bb2fddda-1d2a-46ca-aa59-a650cf0ed1a7
358.756,5543,-308.9443667250186,946.5397886230294,-116.80883896179147,bca7ed86-9c25-48bc-992a-4e6f6d1fda1b
423.655,5751,-297.75490408241114,953.138119502155,-113.36933012582303,54ff9351-a740-4337-bd4c-cd79560a1e5d
326.965,5462,-290.46846292900847,942.1478030529598,-115.79615544284998,bca7ed86-9c25-48bc-992a-4e6f6d1fda1b
437.124,5482,-300.40781464535047,943.6805776303837,-97.17115876102127,e9068b8e-e3d5-41e3-88da-9190df189721
392.822,5750,-301.03993010432885,943.2523808034238,-115.3822328856148,fef712ff-9d25-4003-90d6-15e9a8a3c561
379.094,5391,-306.2139288798723,947.3989299634737,-115.08297606565156,3ef9b0e9-38ed-49fa-8240-1e524f34e6a1
407.856,5527,-303.71290012280707,948.6611857666031,-98.25932080002666,54ff9351-a740-4337-bd4c-cd79560a1e5d
387.315,5457,-317.32472946631924,948.5838247793399,-119.63527104496349,6a9859da-2d98-472d-ab90-e2147cf749ae
409.583,5702,-286.815413799858,949.8446081264017,-105.3932339453467,957444fb-faa9-4bab-970e-c767c216507a
375.8,5273,-296.78797002036316,945.3894711585037,-116.46077971886145,effc0dd3-43b9-49b7-93e9-b1b02d2addb7
391.012,5705,-302.8859559235539,949.8200727749438,-117.3070225261281,fef712ff-9d25-4003-90d6-15e9a8a3c561
389.609,5477,-318.0627853363215,943.2462132854935,-121.50603074132304,6564523a-04f7-4ed8-baa0-40d2651cdc25
420.85,5263,-308.8715965797437,944.5909142487076,-116.06433468610852,6a9859da-2d98-472d-ab90-e2147cf749ae
345.835,5810,-313.7223689578311,944.8979179404498,-124.97412058023706,54ff9351-a740-4337-bd4c-cd79560a1e5d
397.507,5567,-295.12451221034905,941.593541072033,-115.73229545449807,7275141b-c7be-4a61-bdaa-aae81120049b
371.305,5649,-306.56830908068497,953.6857872296147,-106.59235209643923,543a5166-05b5-4a26-8d70-4bbc7ce70dd4
406.586,5496,-315.49533675879906,945.9262562801853,-118.41788145091002,6a9859da-2d98-472d-ab90-e2147cf749ae
424.603,5706,-292.4619026909482,949.916709197653,-101.9362073959766,54ff9351-a740-4337-bd4c-cd79560a1e5d
407.689,5846,-292.9587633492968,952.6899437815092,-114.84938734995988,6a9859da-2d98-472d-ab90-e2147cf749ae
309.328,5571,-304.80399909344754,946.3926023053239,-118.87060727546354,6a9859da-2d98-472d-ab90-e2147cf749ae
395.428,5368,-292.3797818545613,938.3462982177175,-115.63854332436003,1be1d45e-4ef6-4891-b582-949b2cb06537
402.126,5348,-314.0814091870145,939.7790348678369,-120.63564252685882,66aebc69-8d65-4ac4-be49-8427f8a01faf
378.797,5861,-302.2495561577498,942.4362631679842,-97.46644531247358,0c9c5064-bcd7-407c-bb2c-1fb37f7d2543
372.317,5509,-301.4093727295963,938.0180992660918,-123.51239704489622,e294bc4e-a338-4e3a-b9b1-c6331d2943d8
416.518,5536,-300.04072974035347,946.356714465656,-115.32374103041448,9ef5a594-f79b-4e5e-8846-af2c46afa568
436.494,5293,-306.8378789275766,953.870466135927,-116.49409327760542,6a9859da-2d98-472d-ab90-e2147cf749ae
393.51,5934,-290.1489703207188,949.2633336403458,-113.45752231929575,6a9859da-2d98-472d-ab90-e2147cf749ae
383.06,5598,-308.84829283384653,941.3057378093197,-121.8713772065425,9af24eef-3fc0-467a-bee8-1f3fb13a0b40
432.246,5323,-288.4145441619755,947.3130901713477,-108.35386150096807,54ff9351-a740-4337-bd4c-cd79560a1e5d
417.014,5396,-293.30575616174684,958.3391426116617,-94.35824278016163,6a9859da-2d98-472d-ab90-e2147cf749ae
377.53,5975,-316.64134153161575,949.936910197719,-116.65089145684426,bca7ed86-9c25-48bc-992a-4e6f6d1fda1b
426.267,5731,-301.94656150953006,952.660881100985,-119.20269070111377,54ff9351-a740-4337-bd4c-cd79560a1e5d
399.973,5782,-296.43166897693976,949.8158049340965,-114.06151229041383,1be1d45e-4ef6-4891-b582-949b2cb06537
388.985,5315,-317.8937845239781,951.9300564420801,-118.05324888843822,c2197a71-08f9-4ffd-be60-dac1ef933907
394.045,5633,-312.2355829417036,944.3764488135372,-104.47028567010882,4fb41a0b-5003-47e3-865c-fb2985578162
385.445,5281,-310.9480644960458,949.5233381656183,-102.24840923531266,f6b221d3-2f1a-4077-869b-ae920fd0c4c8
380.013,5710,-313.11525519978954,952.012496019163,-121.77885641012114,c2197a71-08f9-4ffd-be60-dac1ef933907
417.498,5398,-304.29796614414494,950.1531032078701,-114.27270705246166,ab7b150d-5cd9-4d54-8674-4eb0a9177546
411.75,5973,-289.79367469283255,951.9675305218218,-116.27709674832904,6a9859da-2d98-472d-ab90-e2147cf749ae
406.919,5412,-294.75609020517766,952.6713004389746,-114.46997695528293,bb2fddda-1d2a-46ca-aa59-a650cf0ed1a7
418.109,5672,-300.4294537736114,952.4829416061893,-99.97252996030122,54ff9351-a740-4337-bd4c-cd79560a1e5d
354.801,5720,-304.28659448558597,952.1525492630327,-113.07418807573745,a8de43b7-4f97-444c-8456-bf68d82a6899
383.786,5636,-295.22532384208193,944.8206630302228,-122.38246811937063,1be1d45e-4ef6-4891-b582-949b2cb06537
420.012,5807,-291.81650227676636,946.5027444951191,-124.98901915129035,bca7ed86-9c25-48bc-992a-4e6f6d1fda1b
390.945,5658,-306.30751507995166,945.3767704360184,-120.35360236742835,3ef9b0e9-38ed-49fa-8240-1e524f34e6a1
406.423,5623,-291.3295117423132,954.3206779530935,-110.45296951111348,3ef9b0e9-38ed-49fa-8240-1e524f34e6a1
384.402,5549,-316.8393855292843,943.4044858064922,-114.20512450166696,8bb4f850-4173-4f1b-851a-88ee682a7651
394.921,5637,-297.46634388572573,952.6218806770703,-121.54452765925743,54ff9351-a740-4337-bd4c-cd79560a1e5d
411.381,5622,-302.0390502783342,942.7213506643795,-120.47023413339471,543a5166-05b5-4a26-8d70-4bbc7ce70dd4
397.42,5443,-305.4947690104483,948.9507061665109,-115.01129974098953,3ef9b0e9-38ed-49fa-8240-1e524f34e6a1
397.317,5746,-288.3419470107933,945.9462081084489,-115.14406921362719,bb2fddda-1d2a-46ca-aa59-a650cf0ed1a7
441.225,5530,-283.4132353879023,946.0585638371298,-114.95970223358503,51822a4d-95cf-4748-901f-9c1eb1dcd372
403.811,5340,-298.7817991316377,946.8219142458871,-120.50199660055063,6e530048-6c29-48a7-89d9-c5e969cf6547
351.659,5664,-303.31502812588946,942.9313011501835,-118.57844000663212,9af24eef-3fc0-467a-bee8-1f3fb13a0b40
386.024,5260,-299.98666300457717,950.3412620235437,-101.89195731659659,6a9859da-2d98-472d-ab90-e2147cf749ae
405.183,5444,-284.7778299099223,946.8404515720703,-115.31445069907413,1be1d45e-4ef6-4891-b582-949b2cb06537
405.752,5716,-301.28958085276616,943.8189091250139,-119.98046283559589,45bb480a-0dc9-4a8b-bf7e-774a9ebc2fd2
383.332,5962,-296.1443957300213,953.6763281679526,-121.3921125931147,ab7b150d-5cd9-4d54-8674-4eb0a9177546
377.786,5516,-294.08415434425586,945.826063121154,-118.97020388254575,210b21d6-76f2-4b34-8dec-5182ffe49e5e
413.3,5521,-315.7969519593321,945.6542714824125,-116.0259393778057,7182bab9-2b95-476d-9b54-e43463a08469
380.649,5446,-316.39036314361846,944.1680681222253,-113.20170985450385,bca7ed86-9c25-48bc-992a-4e6f6d1fda1b
417.274,5545,-287.4776468996589,953.6297965172076,-112.17486731876802,957444fb-faa9-4bab-970e-c767c216507a
407.255,5690,-306.09508013620086,950.0887629947449,-103.60336120189353,54ff9351-a740-4337-bd4c-cd79560a1e5d
430.553,5682,-283.791108546901,945.4660143573576,-119.01820103196306,89491668-9bb5-4d27-85a2-0631be39aee6
390.483,5413,-315.43841269220866,947.0646045623583,-126.04467673100528,9af24eef-3fc0-467a-bee8-1f3fb13a0b40
429.472,5260,-294.95459191638304,944.0705260395116,-104.25062763476093,c8b97124-b41a-4959-bf47-85aae81a3be2
392.663,5465,-313.04061185285525,947.802152687848,-116.8650667039625,543a5166-05b5-4a26-8d70-4bbc7ce70dd4
399.454,5656,-284.0123688924096,946.1519156341748,-108.04736108157314,54ff9351-a740-4337-bd4c-cd79560a1e5d
389.421,5539,-304.9737333286629,953.0219027635482,-117.77469355068801,6e530048-6c29-48a7-89d9-c5e969cf6547
442.402,5450,-304.27743255625734,942.689284814309,-126.04262534540894,1e147ea6-9ebc-4be2-962e-55cd7b6dce88
399.316,5872,-286.59284428551285,954.8734917518742,-119.25514525931405,543a5166-05b5-4a26-8d70-4bbc7ce70dd4
381.342,5454,-302.4821714931157,948.9557057447166,-108.67087099356297,fef712ff-9d25-4003-90d6-15e9a8a3c561
379.786,5673,-318.1731249330608,944.3849087605975,-125.62620787323823,1e147ea6-9ebc-4be2-962e-55cd7b6dce88
392.981,5258,-293.95356632957856,948.1095282560649,-106.10309500137187,0c9c5064-bcd7-407c-bb2c-1fb37f7d2543
408.251,5386,-302.65751857572764,948.2846542820092,-106.65674301629763,ab7b150d-5cd9-4d54-8674-4eb0a9177546
412.383,5735,-285.32667979816637,953.4041087627302,-105.05647609123834,8bb4f850-4173-4f1b-851a-88ee682a7651
383.047,5721,-296.33169629898043,947.3457292348991,-107.86814088507086,6e530048-6c29-48a7-89d9-c5e969cf6547
409.039,5466,-292.98201438605645,951.9942866943417,-118.97806988033874,a8de43b7-4f97-444c-8456-bf68d82a6899
389.086,5993,-303.6912362167464,947.854488779345,-118.89070470884305,fef712ff-9d25-4003-90d6-15e9a8a3c561
379.497,5717,-292.05554722590904,951.1376685066496,-117.73539562641471,1be1d45e-4ef6-4891-b582-949b2cb06537
414.292,5723,-290.21413142894977,952.0353965220196,-123.8793589274663,c2197a71-08f9-4ffd-be60-dac1ef933907
403.804,5690,-293.57199767437675,949.8187326117475,-107.3688544133162,45bb480a-0dc9-4a8b-bf7e-774a9ebc2fd2
410.946,5498,-307.56792751371756,949.7801921786419,-118.60103341872555,8bb4f850-4173-4f1b-851a-88ee682a7651
406.749,5285,-306.979640378415,948.5003773490436,-116.95204818502587,54ff9351-a740-4337-bd4c-cd79560a1e5d
373.657,5509,-313.9340903009498,955.3642793704495,-111.93679791079127,7d84a1fa-9c87-425f-b545-95be41b95d4e
378.121,5708,-315.7578120458703,946.696588263167,-110.7976800343794,6e530048-6c29-48a7-89d9-c5e969cf6547
398.937,5625,-302.5461590346505,952.4826173066004,-113.16906816896167,6a9859da-2d98-472d-ab90-e2147cf749ae
439.727,5756,-295.4476275582118,937.3260293790178,-120.99425597075205,6a9859da-2d98-472d-ab90-e2147cf749ae
404.546,5564,-299.9685220511324,951.9708798374863,-111.81151204058797,fef712ff-9d25-4003-90d6-15e9a8a3c561
403.973,5496,-308.3680080730107,957.0487895018592,-117.49583007179527,8bb4f850-4173-4f1b-851a-88ee682a7651
438.732,5136,-307.4570283892099,948.1593949008608,-109.06328294207418,1be1d45e-4ef6-4891-b582-949b2cb06537
381.796,5760,-306.2578405470563,947.3227995578233,-117.7569220687752,1403d332-e140-49c2-ad50-014367218118
381.08,5579,-287.1901081924043,938.9073695190546,-103.44446814511687,c2197a71-08f9-4ffd-be60-dac1ef933907
417.584,5553,-300.12339005701625,946.1052445297518,-96.3600573712076,54ff9351-a740-4337-bd4c-cd79560a1e5d
396.425,5724,-313.9977989796112,949.196287127732,-120.65318142913841,6a9859da-2d98-472d-ab90-e2147cf749ae
427.118,5814,-296.76983165732474,945.6098039645673,-121.33405954650345,02781d05-70a1-4ae4-9838-be630a75c80e
420.259,5377,-282.6514171574551,947.9114429843743,-112.06521498075885,1be1d45e-4ef6-4891-b582-949b2cb06537
432.92,5583,-301.82942558757804,944.0519540623058,-119.47113331817395,3ef9b0e9-38ed-49fa-8240-1e524f34e6a1
394.952,5802,-307.01033872076204,943.73460628173,-116.51566962040698,3ef9b0e9-38ed-49fa-8240-1e524f34e6a1
405.171,5851,-295.21135456910054,947.6797838452508,-113.66532150069796,8bb4f850-4173-4f1b-851a-88ee682a7651
430.369,5525,-303.19541081992094,951.9235956951802,-111.16313246170195,10d4aa0c-1729-4524-9ce8-a9b0036643d6
378.247,5577,-293.6025333842565,940.926842287528,-128.32880887506207,fef712ff-9d25-4003-90d6-15e9a8a3c561
411.559,5471,-291.4888956148238,942.0970632752138,-120.60109032447633,54ff9351-a740-4337-bd4c-cd79560a1e5d
403.287,5342,-305.5785404988025,949.1394289867465,-117.68180778962802,3ef9b0e9-38ed-49fa-8240-1e524f34e6a1
412.808,5550,-307.7761042799587,949.7709234245231,-119.07264946547353,1d2fc472-f4e9-4540-bf6d-0d47d23d747a
379.158,5298,-318.20178608976477,937.7701275663594,-102.15406785201286,bca7ed86-9c25-48bc-992a-4e6f6d1fda1b
413.914,5355,-307.54965861672514,951.39533496782,-113.30182913137214,ee6fc49e-ab5c-4c6e-91c9-38bf34824646
390.575,5507,-313.8837598321198,950.3509519301974,-116.7892510849621,1be1d45e-4ef6-4891-b582-949b2cb06537
389.317,5483,-316.58198833964104,949.6579576921994,-117.76105041544047,a8de43b7-4f97-444c-8456-bf68d82a6899
428.911,5510,-309.41310503118103,946.6658592993134,-124.53187527775457,b87df820-8d52-4e77-a3bc-79a0f0cc77b4
390.351,5412,-298.7398108411576,948.26894347191,-117.44752921623062,54ff9351-a740-4337-bd4c-cd79560a1e5d
146.869,5525,-300.4111677574119,946.9842356569629,-118.16502416250708,3ef9b0e9-38ed-49fa-8240-1e524f34e6a1
398.719,5965,-316.715806478392,947.5676947352533,-119.95203938599359,54ff9351-a740-4337-bd4c-cd79560a1e5d
397.007,5609,-305.41844798121963,949.2619631347477,-123.66979174636701,955eef89-6454-4ded-bf58-eec3e04b66f4
414.872,5773,-295.14373595364196,943.7895971513176,-112.33650027312281,1be1d45e-4ef6-4891-b582-949b2cb06537
409.273,5509,-305.1810726052732,951.3308498393844,-32.11563931306287,1be1d45e-4ef6-4891-b582-949b2cb06537
393.559,5615,-294.4975784650521,950.2419906666746,-123.6511646320296,1225a3be-6f20-4c14-b6a3-6e3a4c848983
454.984,5516,-318.180015864418,948.0537436899347,-120.0077944939693,18c36748-531b-434b-963d-28a3d9754dd3
398.962,5072,-307.53416753633496,943.5357006728682,-102.50802872611207,1225a3be-6f20-4c14-b6a3-6e3a4c848983
396.419,5847,-304.9453532873595,951.2367420310597,-100.82805073414642,1be1d45e-4ef6-4891-b582-949b2cb06537
385.101,5974,-286.10544063756237,951.6302793394556,-114.62624351976292,54ff9351-a740-4337-bd4c-cd79560a1e5d
387.671,5544,-297.73352230186873,954.0169097323247,-103.45608026377388,6a9859da-2d98-472d-ab90-e2147cf749ae
80.434,5949,-313.28294954632906,946.3537832076015,-118.08232372501274,02781d05-70a1-4ae4-9838-be630a75c80e
413.544,5782,-299.54799424778054,942.6666639470261,-119.31893650389917,54ff9351-a740-4337-bd4c-cd79560a1e5d
381.935,5941,-298.12637249342214,945.2624598070836,-111.89151215521342,10d4aa0c-1729-4524-9ce8-a9b0036643d6
388.793,5300,-292.5993455965467,953.2821245404165,-124.08847648489612,a235258a-a833-4a71-9290-7de4de74e6c1
384.976,5308,-298.79569350808805,946.7534355112304,-108.5382628045908,6a9859da-2d98-472d-ab90-e2147cf749ae
412.217,5456,-313.92382778680775,942.7474596941569,-111.8969147311028,1be1d45e-4ef6-4891-b582-949b2cb06537
441.297,5488,-303.16589415336824,954.5262304898318,-118.81518034312354,66aebc69-8d65-4ac4-be49-8427f8a01faf
379.681,5646,-309.1704961334265,951.0588976900357,-118.21893822466907,957444fb-faa9-4bab-970e-c767c216507a
383.723,5492,-303.4770285340514,950.6062274101173,-112.88468127892067,1be1d45e-4ef6-4891-b582-949b2cb06537
380.889,5702,-307.1743929832688,940.0413170151473,-112.97274911761168,52d3820c-4c89-48b3-86ff-9d78b1aa5682
435.233,5706,-294.9737609232638,947.9257995524029,-114.51279701548674,54ff9351-a740-4337-bd4c-cd79560a1e5d
397.876,5808,-296.264840389248,939.6186963933942,-109.85625173957725,54ff9351-a740-4337-bd4c-cd79560a1e5d
428.635,5430,-301.6584119168858,944.0022189821634,-116.39693705832045,45bb480a-0dc9-4a8b-bf7e-774a9ebc2fd2
378.076,5507,-301.7070250589419,951.6252104592045,-102.58766604288614,543a5166-05b5-4a26-8d70-4bbc7ce70dd4
408.165,5731,-322.7435657900764,950.1837436932805,-98.27703622311063,6a9859da-2d98-472d-ab90-e2147cf749ae
416.847,5329,-303.8223441147125,941.0506635602076,-101.90863382477337,3ef9b0e9-38ed-49fa-8240-1e524f34e6a1
392.681,5396,-293.4301668456991,952.1589381591255,-112.38910455906549,bca7ed86-9c25-48bc-992a-4e6f6d1fda1b
379.875,5328,-292.97070084270047,941.3203322617773,-113.7744055927169,54ff9351-a740-4337-bd4c-cd79560a1e5d
380.775,5808,-312.07947739734976,950.6054892401698,-114.68272944349788,8bb4f850-4173-4f1b-851a-88ee682a7651
375.364,5729,-307.3595633372094,943.1664608315012,-100.3525752942367,54ff9351-a740-4337-bd4c-cd79560a1e5d
395.198,5710,-295.9252724697393,955.4107950004064,-113.49715961405578,54ff9351-a740-4337-bd4c-cd79560a1e5d
390.251,5809,-299.3803732210029,953.6279623797124,-111.79545102536314,bb2fddda-1d2a-46ca-aa59-a650cf0ed1a7
393.597,5416,-310.25252102330103,951.0210990679658,-118.79541534049334,6e530048-6c29-48a7-89d9-c5e969cf6547
